Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.77697094,3.720613331,3.863444293,3.967277242,3.866197738,3.912630749,3.858013271,3.61145185,3.476546878,3.459280733,3.358668261,3.410036785,3.40796435,3.278587306,3.215397049,3.081603138,3.003112902,3.101082115,3.147775488,3.123357423,2.923451596,2.948237147,2.853754784,2.737822618,2.671961323,2.6730084,2.586568256,2.482796071,2.445516011,2.432750075,2.462220878,2.319884632,2.338790883,2.263710804,2.131466213,1.753405038,1.484602876,1.908975899,1.872623788,1.865949445,1.823067407,1.777298254,1.64115454,1.596789969,1.44128336,1.406987515,1.318205523,1.299981508,1.163747237,1.159804344,1.187128541,1.101691164,1.130110289,1.112520539,1.126447318,1.066502053,1.053016389,1.023179205,1.032246092,1.093409226,1.146086424,1.18522396,1.306042769,1.473410629
Eswatini,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,1.782319392,2.433096206,2.458416977,2.423538888,2.166101018,2.199561002,2.255866115,2.030801751,1.841121495,1.634512326,1.42929208,1.260090256,1.252872306,1.275974578,1.384516594,1.632711543,1.748046765,1.81808982,1.693339262,1.652577731,1.49483917,1.647208951,1.684505913,1.435205791,1.290036453,1.303786516,1.470954079,1.541330909,1.902886579,1.809932745,1.644390588,2.006123255,2.098700568,2.37429406,2.218663694,1.914535547,1.951910153,1.822876774,1.749614035,2.073809108,1.924439933,2.096037715,1.890239243,1.860819063,1.78385478,1.645121394,1.56832126
Sint Maarten (Dutch part),SXM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,4.290812516,4.674418605,4.541872627,4.280384842,4.27683189,4.026231508,4.424018989,4.727387331,2.759613407,2.443685452,2.281180263,2.09574851,2.024810037,1.732915588,1.782925442,1.679332821,1.778265522,1.677375471,1.734316375,1.897640227,1.602352351,1.413430023,1.468283589,1.150193197,1.020878336,0.737915363,0.855504063,0.936679585,1.036558933,2.22756172,1.278346001,1.47114469,1.413342973,1.314418393,1.287487609,1.572709146,2.77755038,1.332924074,1.706913029
Syrian Arab Republic,SYR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.51774666,9.544917258,13.46998536,,8.642972536,8.877952756,7.747176541,8.213961922,12.16487936,10.82616931,11.22058824,8.436291027,10.7715648,15.06946557,12.66014516,15.9489246,14.72598584,14.50412764,14.70560993,15.92856776,17.24985372,14.54611794,15.5593999,14.63890519,17.68601842,16.55512166,14.44968129,11.21820972,7.853929383,7.972540834,6.868086819,10.42578732,8.990662756,7.238099842,7.36414273,6.949691317,6.041916055,5.882755318,5.808381112,5.810580496,5.453656421,5.480550468,5.412501223,6.248324272,5.541838676,5.026419904,4.394446823,4.100543653,3.552339806,4.027707759,4.056141736,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.72887768,4.357569721,3.663003663,4.570037858,2.945381756,5.253623188,3.935286401,1.975073933,,1.877133106,2.679217958,1.877575943,1.385617293,1.544636342,1.075865129,0.92295735,1.365223833,1.362045003,1.354021656,1.524474838,1.322522729,1.011624973,0.83197797,2.995626539,4.485948758,5.885152264,7.955661722,5.764930698,5.010100306,,5.592311312,2.806514006,2.018822781,3.036471726,2.197257869,2.295010839,2.135403162,3.005164419,2.809616356,2.748179613,2.908498708
East Asia & Pacific (IDA & IBRD countries),TEA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.374644405,2.345328673,2.277741582,2.328025858,1.989984971,1.879675311,1.819064474,1.756555946,1.718691494,1.630159806,1.74900045,1.674130958,1.798288524,1.852330566,1.84305571,1.779982708,1.697713838,1.675098459,1.610669578,1.586455698,1.748089013,1.590344621,1.53253147,1.589497569,1.62878579,1.645057078,1.694060223,1.674230127,1.624650075,1.580924232,1.57905727,1.673735451,1.542681682,1.544515692,1.568950857
Europe & Central Asia (IDA & IBRD countries),TEC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.948545247,3.874668115,4.336184867,3.982027563,3.672848474,3.589230401,3.691610485,,,,,,3.9811469,3.54303005,3.84263492,3.357837959,3.361248224,3.560874574,2.783330523,2.981523558,2.947807109,2.943183506,3.075228121,2.912264721,2.633195782,2.600347289,2.581306712,2.523588634,2.489750726,2.80790136,2.653102986,2.59276267,2.750152554,2.799911971,2.882114032,3.071356189,3.251585285,2.871279874,2.795866019,2.943104343,3.037314057,2.685932829,3.775697521,4.739165023
Togo,TGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.265562914,0.546875,0.839955283,2.157112748,1.895385748,1.33747763,1.339739768,1.358863496,1.282235368,1.368395356,1.408312958,1.475643881,1.694915254,1.491954621,1.856586126,2.495231108,3.072274882,2.714285714,2.24906015,2.194630872,2.37248062,2.259176863,2.096979866,2.185149777,2.507983442,2.845058856,3.50349087,3.124908692,3.094068582,3.122485876,2.85935085,2.931228861,4.030655691,2.58431085,1.857525634,,,,,,,,1.365699839,1.406048096,1.457440202,,,1.722186244,1.638012563,1.658857988,1.526063748,1.624643118,1.676205361,1.818288863,1.674422895,1.840382387,1.874542288,1.963332431,3.146217077,2.838985987,3.11153706,5.441922623,4.014812878
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.465264913,2.097676785,2.628546794,2.616039953,2.430025445,2.325919336,2.165367923,2.426816881,2.754560247,2.991366571,3.065298507,3.560976405,3.474247413,2.882243033,2.655438559,2.795232757,3.131420986,3.48177335,3.923714233,4.380919406,4.244454944,4.063162519,4.120369215,3.953358835,4.064438754,4.189115002,3.795328216,3.361386558,2.93350109,2.684667123,2.594250189,2.645024814,2.657422878,2.524824499,2.502383353,2.273782373,2.151525081,2.173922505,1.856368281,1.623797633,1.488111617,1.429885203,1.328279555,1.232905677,1.128356588,0.986191841,0.950123246,1.019189201,1.252661887,1.540347609,1.522555866,1.390634503,1.389888883,1.34525092,1.379976048,1.337326797,1.323310858,1.330982428,1.326393515,1.32729814,1.460779281,1.418368487,1.244545775,1.165581153
Tajikistan,TJK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000365714,0.003476857,0.001719802,1.098613251,1.289141005,1.695094937,1.713031604,1.39204461,0.598174533,0.580783882,1.048836933,1.118791495,1.131336328,,,,1.02218714,0.954768509,0.952855125,1.09380664,0.999142723,,1.128385045,1.281971819,1.208067166,1.037185337,1.048565277,0.99696625,0.947973987,1.024153613,2.002598683,1.223998543
Turkmenistan,TKM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.797647059,2.315846154,2.041744359,3.962270214,3.11402735,2.901874751,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.184658769,1.877880387,2.227229198,2.004498539,1.71510666,1.968067319,1.929835378,2.071103932,1.865767922,1.877420947,2.101211193,2.226912955,2.155815158,2.085236808,1.940482715,1.952131458,2.1409419,2.222745821,2.258012907,1.981049431,1.620066288,1.672723632,1.795275294,1.936723946,1.720005831,1.641153134,1.651616753,1.838036338,1.823858654,2.055565633,1.738800549,1.453106543,1.3063879,1.358959421,1.44436801,1.583208474,1.503239822,1.360886178,1.391751301,1.31127634,1.272255606,1.302477194,1.222860545,1.147035684,1.136980367,1.2130182,1.196565167,1.242135893,1.289813709,1.375276391,1.339929557,1.264421651,1.273622382,1.289927974,1.241633129,1.215679492,1.203639768,1.231702676,1.239685557,1.21134642,1.293406035,1.146154269,1.072592335,1.0463448
Timor-Leste,TLS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.780229288,3.769281622,4.372697126,3.647031611,5.018709589,2.992628714,1.969493477,2.877283695,2.270369043,2.046845851,2.318050677,1.588331516,1.594409977,1.317859198,1.695750764,1.781690141,1.083121617,1.107085196,1.261870587
Middle East & North Africa (IDA & IBRD countries),TMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.338423476,3.415379538,4.812559119,4.556050848,5.318357218,5.506876392,5.536651964,5.746729541,6.411292837,7.045437947,7.888791704,6.901826021,5.648502348,5.334039428,7.960206206,9.378089096,9.046248562,8.308127085,8.221302776,5.466351054,5.177537701,6.771573397,6.456515369,6.585793389,6.24009746,6.204532281,5.663931752,5.096918724,4.852155278,3.92849764,,3.170720759,3.180394884,3.488201501,3.876476491,3.312130698,3.134993693,3.319294675,3.359627692,3.044766891,2.994239938,3.219580617,3.183987729,3.177737784,3.045848522,2.95759433,2.879165518,2.693323299,2.707126645,3.130372409,2.933048528,2.759879691,2.831500221,3.123277612,3.414518303,3.366301791,3.213187516,3.256457332,2.842395807,2.898657287,2.895230811,2.602716747,2.345070826,2.989181887
Tonga,TON,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.181743213,2.231679164,2.777545494,3.921692249,3.761393276,3.97454614,3.869120105,3.423295626,3.412893986,3.372420571,3.480894309,3.957362101,4.041426465,3.064756977,3.055054108,3.26800217,3.46303166,3.211446391,3.170795926,3.232477536,3.140670207,3.221144798,3.469738477,3.475516336,3.55683487,3.703985994,4.136837758,4.237927341,3.817205781,3.627928605,3.29523249,3.213028701,3.106699947,3.194364855,2.985481394,2.985267933,2.890323191,2.931261386,2.963175064,3.086747656,3.041499482,2.947046132,2.86302712,2.745834815,2.854057922,2.899707496,2.700304635,2.536301063,2.645105909,2.998106386,2.785065687,2.622397069,2.547975714,2.48085652,2.485115532,2.424752862,2.461120116,2.461428742,2.391222276,2.467345338,2.65017267,2.394300485,2.263687927,2.303452172
Sub-Saharan Africa (IDA & IBRD countries),TSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.864904108,2.135630629,1.869518151,2.730524428,2.847082646,3.089165034,2.673676068,2.434829139,2.653258631,2.742713828,2.894347021,4.014530786,3.91273016,4.099546653,4.024324758,3.65348875,3.18397639,3.061673094,2.904227607,3.095570511,2.956214124,2.701124281,2.908094053,3.51627109,3.863827882,3.851813734,3.667842656,2.955764243,2.34179953,2.47036917,2.02936867,1.524235073,1.213607842,1.214025932,1.221022018,1.898146268,1.654344924,1.646545574,1.675811153,1.452038651,1.488924587,1.303090484,1.282707616,1.281756134,1.447204324,1.513836408,1.24232512,1.2138269,1.180460944,1.275031575,1.251955622,1.142876402,1.066613227,1.089935339,1.000545919,0.948316059,1.040760691,1.088535123,1.000925589,1.073690152
Trinidad and Tobago,TTO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,0.670378179,0.675372177,0.754395571,0.961321287,0.841940908,0.683449029,0.420373506,0.438199279,0.504474181,0.489525807,0.514059137,0.591401257,0.592171641,0.513444458,,,,,,,,,,,,0.49477359,0.489219432,,,,,,,0.155634799,0.213074266,0.294294112,0.563326874,0.604538,0.621275874,0.568668582,0.493375226,0.709658644,0.635217367,0.566437191,0.641229258,0.763069041,0.656301051,0.783630037,0.949396769,0.869203433,0.70331149,0.755297811,0.863709068,0.893617067,0.742178729,0.886002727
Tunisia,TUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.004787552,2.215909091,1.729605074,1.50801131,1.744186047,1.287718624,1.31747484,1.421052632,1.442684648,1.314235086,1.561672843,1.475261008,1.414519906,1.398419178,1.311538959,1.739979327,1.862390067,2.381495506,2.488022867,2.238193018,2.028719344,2.481077793,3.691903569,4.167258349,2.75534146,2.335573427,2.086676103,1.823184593,2.103475852,2.114550391,1.839456589,1.833708528,1.706125878,1.732113955,1.742123212,1.744707586,1.867535229,1.726384544,1.677971515,1.556075757,1.547904033,1.521112473,1.492642926,1.483885704,1.425902063,1.451601416,1.446362424,1.260993856,1.290624926,1.294949609,1.236170521,1.486257801,1.439873945,1.559737384,1.806887481,2.139591629,2.22498473,2.031829326,1.97644872,2.383277777,2.709778373,2.636700262,2.47336373,2.3578511
Turkiye,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.597093815,3.531043159,3.637992483,3.32858525,2.932208636,3.148726521,3.527705694,3.754364248,3.8705665,3.921417254,4.051359337,3.901649735,4.139696943,4.103672231,3.184500909,3.889017374,3.66109467,3.603457075,3.795926881,3.296047173,2.697983717,2.409370506,2.35952228,2.217929321,2.199273923,2.489311742,2.271714219,2.027506592,2.009447799,1.923959333,1.871966551,1.812848293,2.050324605,2.050065818,2.523695409,2.689859089,2.431400362,1.896972861,1.189191679,1.502664886
Tuvalu,TUV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,1.423124064,1.473202946,1.734977633,2.299978199,3.097615651,3.432688865,4.1746165,5.355133175,5.360054705,4.688971702,5.476652349,10.10911126,8.502604526,4.520632509,5.584293919,5.497602015,5.414319489,5.247564175,5.387076364,5.744620631,3.151878987,2.447544162,2.382635479,2.04648408,2.181778011,2.106039259,1.379278371,1.294114065,1.627214037,1.555350299,1.54354454,1.601971547,1.48766266,1.487264012,1.451604644,1.302598457,1.074306968,0.994614573,0.8239413,0.792124011,0.762064569,0.69827899,0.757193066,0.896024084,0.903150747,0.913799348,0.972362603,1.015761003,1.091369867,1.093691934,1.056391194,1.100981162,1.062367273,1.076796962,1.120913682,1.136898427,1.151693979
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,0.022123894,0.11328976,0.369318182,0.651162791,1.132939439,1.437235543,1.623481781,1.794080605,1.824581006,1.973029046,3.468663594,4.062171629,3.495778972,3.624841572,2.822934974,3.185284026,2.036068025,1.966649908,1.687200174,2.217225096,1.888036275,1.97598463,2.218538462,2.626699029,2.661729141,2.905917938,2.586000295,2.459881965,2.729977858,2.968526221,2.507998476,1.659177721,1.931366756,2.015782348,2.101510533,2.210910902,2.11670724,2.442355813,2.655734032,1.764607708,1.683245146,1.634674737,1.691687846,1.76615583,1.684322688,1.503426017,1.39447189,1.347344972,1.432317233,2.460093877,2.5387867,1.165432705,1.335193177,0.885150158,1.043148025,1.043258433,1.105465348,1.232713045,1.744800411,2.73212093,2.641808183,2.036841891,1.982056313
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434645819,2.417771795,2.734947609,3.178834493,3.988240904,3.2440318,2.883527639,3.511082849,2.769267195,2.676199506,2.745578771,2.506824335,2.792489331,2.771591813,2.870002817,2.672922275,2.84035387,2.741996542,2.258287711,2.353451977,2.392895308,2.967368259,3.847848476,3.668617869,3.241492915,3.63516608,4.06793765,4.400314703,3.425491996,25.87994357,36.65310994
Upper middle income,UMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,2.226840922,2.126048146,,,,2.440427219,2.51710092,,,,2.228983485,2.910368502,3.573275668,3.842191063,3.797498526,3.663811555,2.856878656,2.499260792,2.800512382,2.811110005,2.947448824,2.686274868,2.757297467,2.766841069,2.646847221,2.567749438,2.458044765,2.214724867,1.989252747,1.913020904,1.749332252,1.774593039,1.816197805,1.772897101,1.709608531,1.680429544,1.724138685,1.640939856,1.697721499,1.747861255,1.707499115,1.65180787,1.612480428,1.587833698,1.570011401,1.584795046,1.764699038,1.629239546,1.553229334,1.607449707,1.637204618,1.66170184,1.683401336,1.667777139,1.629179281,1.596386126,1.609632936,1.691459382,1.527006785,1.606830997,1.731757745
Uruguay,URY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,2.198067633,3.764154627,4.531456225,4.286064169,3.481563539,3.745920161,3.621079858,3.800433839,4.696108629,6.255461279,6.449306894,5.381984036,4.575645756,4.304220644,4.12128018,3.039422209,3.156646909,3.529126741,3.527401664,2.394712193,2.849514812,2.792398452,2.57770557,2.714636675,2.80593839,2.399720747,2.258133682,2.394460971,2.435977288,2.502577662,2.53014006,2.237545322,2.040728013,2.000385866,2.006178078,1.777167088,1.869524688,1.82261338,1.875807858,1.719748932,1.803669825,1.816551302,1.807429456,1.820588136,1.724565115,1.813616691,1.971272047,1.885387467,2.035838356,2.101132385,1.825308537,2.000122187
United States,USA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.993124587,9.1560315,9.331672945,8.831891186,8.051281106,7.587247177,8.435300286,9.417795933,9.268454275,8.633263795,8.032743584,6.943069609,6.519756924,5.893870591,5.954111197,5.622679096,5.191071429,5.155617351,4.943087248,4.951991535,5.153537467,5.646541256,6.814057094,6.32114426,6.23641653,6.453219205,6.626522658,6.420274023,6.071277702,5.871206008,5.605175294,4.883429398,4.970466808,4.604350295,4.215264675,3.860245792,3.554982206,3.405562244,3.201558499,3.085676783,3.112242147,3.123809803,3.447618099,3.827161045,4.016312736,4.089231875,4.041342302,4.073350515,4.446595522,4.875768359,4.904023006,4.822441976,4.46170997,4.023705604,3.678918174,3.464492926,3.402602462,3.297723571,3.304000619,3.412158459,3.650513734,3.417093954,3.343258931,3.361836486
Uzbekistan,UZB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.527482351,1.108028667,1.234185876,1.402495828,,1.637649977,1.151779873,0.834770798,0.597792823,0.538921304,,,,,,,,,,,,,,,3.555482552,,,,,
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.05804441,1.422222222,2.312902133,2.553588071,2.446689113,2.636435539,2.656882591,2.858515494,2.677376171,2.498922878,2.29401644,2.699407872,2.829268293,2.470989761,2.307760848,2.591024555,1.887490748,2.067946824,2.105761268,1.915856359,1.695515342,1.521685775,2.248772616,2.970740103,2.292051756,1.369618956,1.649970536,1.63369834,1.816105083,2.793596941,1.518036556,1.840335277,1.64347885,2.145253855,1.590746925,1.54906216,1.039483384,1.795285052,1.588555205,1.437199004,1.526570129,1.555107911,1.153373596,1.182690627,1.288301812,1.831713749,1.978492217,1.888993106,1.793552852,1.231070415,1.013488628,1.130405341,1.341471732,1.669551783,1.16181681,0.941375969,0.454046014,2.233332199,0.150853893,1.792303758,1.575522712,0.313630729,0.649886789,0.500704498
British Virgin Islands,VGB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.953767787,7.101610416,7.286512654,7.91085687,5.595317246,3.374588355,2.258694691,2.649355305,,,,,,,,,2.128641129,2.01437984,1.780960852,1.938364584,2.304757337,2.156372927,2.26520867,1.815395878,1.556549363,1.71831332,1.744077037,1.822957718,1.907028056,1.95056177,1.803872287,1.806501389,,,,,
Vanuatu,VUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.096310024,6.027120212,6.136751695,5.870460268,5.39019863,5.168670794,5.495473012,5.915391298,5.75493132,5.368803385,4.971317261,4.492707057,4.227177694,3.804799469,3.83655427,3.852370488,3.709793546,3.779264057,3.597389486,3.524346834,3.55233434,3.82358875,4.344099687,4.204134807,4.196505741,4.254244171,3.926514236,3.801930892,3.559095123,3.454847807,3.324907962,3.034818065,2.952610852,2.782190864,2.601453485,2.371262348,2.29601997,2.305376674,2.253271259,2.205998819,2.198085208,2.233586834,2.335728195,2.394972237,2.394921949,2.38576665,2.357000626,2.318438497,2.377674262,2.60885822,2.51037362,2.402627787,2.365432996,2.296874713,2.244585025,2.248057398,2.205854138,2.154572612,2.127859743,2.176345771,2.329500155,2.178212345,2.241770782,2.351291606
Samoa,WSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016302794,0.481597271,0.722607027,0.804775949,0.703953736,0.721740711,0.758329268,0.794280304,0.777868142,0.802899727,0.804420588,0.831727172,1.023037391,0.845928815,1.144841694,1.254180357
"Yemen, Rep.",YEM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.551183444,7.011218859,7.277043191,7.063920416,8.398759041,6.350578483,5.281345941,5.805752597,6.081568704,5.172722436,4.915392365,5.481014692,6.89560795,6.854552052,5.301366496,4.868317012,4.308466835,4.850723487,4.445829498,5.653648497,4.685557034,4.926461703,4.573884277,4.079527404,3.966891088,,,,,,,,,
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.950977129,1.467849136,2.254837304,2.064608481,2.695608798,2.630828861,2.704872973,2.78801853,2.761175265,2.608479274,2.333745094,2.458193034,2.372668861,2.646909828,3.085199282,3.874954708,4.727990612,5.263334559,4.562198887,3.863073729,3.304633661,3.638129163,3.614093296,3.604648205,3.695606959,3.69833383,3.820576325,4.192170492,4.623759023,4.357884741,3.896351478,3.222633894,2.817650615,2.495523698,2.561965901,2.117864047,1.755878798,1.582133557,1.383166723,1.272052931,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.234811253,1.153872006,1.058519637,1.039417593,1.089504709,1.003481069,1.002653404,1.033522741,1.027794024,1.021893996,1.006928622,0.971046765,0.943568495,0.894757065,0.882430272,0.955615163,0.807440469,0.767817564,0.733136725
Zambia,ZMB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,3.00141959,2.361458731,3.664122137,3.220685192,2.388344081,4.195269403,3.410825089,2.337445885,2.705049763,1.429398243,1.719245386,1.451688414,1.051809553,1.007661038,,1.64831846,,,,,1.580899604,1.848322944,1.74394545,2.063706992,2.080087877,1.731635347,1.382592765,1.262332421,1.393666927,1.434429086,1.661869557,1.785254203,1.454532636,1.300004051,1.437498751,1.255654723,1.170496458,0.981922232,1.118002857,1.303002021
Zimbabwe,ZWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,1.039355846,1.1895684,1.322462355,1.360057266,2.068126521,2.422768879,2.438700775,2.288061688,2.182843485,2.625853629,2.976997639,3.399446389,4.626713598,6.538126661,7.99131354,8.520521487,6.629085628,4.864318346,5.122545288,5.560850582,5.677649911,5.48666915,5.503819863,5.823888922,5.208706557,4.931030737,4.103903785,3.979365079,3.802771718,3.300303871,3.114712904,3.181653153,2.882771573,2.998266898,,2.2380831,3.053791887,2.54980434,6.30647415,2.034677251,2.705758056,1.452575724,1.986242476,,,,0.816251453,1.407162105,1.859499883,1.868223956,1.887789117,1.886308779,1.741984919,1.592340426,1.137810258,0.729567173,0.997931278,1.481531787,0.780493774,0.24880825
